fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,long_diff,lat_diff,year,month,day,hour,weekday,time_of_day,distance,cost_per_km,Country,State,City,Area,max_temp,min_temp,precipitation,snow
6.0,-74.00253000000001,40.726475,-74.000157,40.737887,4,0.0023730000000057,0.0114119999999999,2014,10,6,12,0,afternoon,1283.0444241085877,4.676377440452681,United States,New York,New York,Manhattan,20.6,10.0,0.0,0.0
5.5,-73.98509216308595,40.72370147705078,-73.9996109008789,40.72853469848633,1,0.0145187377929545,0.0048332214355468,2015,3,22,9,6,morning rush hour,1338.8679570057864,4.107948040148839,United States,New York,New York,Manhattan,6.1,-2.1,0.0,0.0
5.7,-73.981174,40.74465,-73.969739,40.761139,2,0.0114349999999916,0.0164889999999999,2011,9,24,8,5,morning rush hour,2070.122231241199,2.7534605995619916,United States,New York,New York,Manhattan,24.4,21.1,0.0,0.0
5.3,-73.998527,40.719815999999994,-73.984787,40.728813,1,0.0137399999999985,0.0089970000000079,2011,5,24,22,1,night,1531.572321150688,3.4604960711343025,United States,New York,New York,Manhattan,27.2,18.9,0.0,0.0
7.0,-73.997541,40.746449,-73.99158299999999,40.753202,1,0.0059580000000067,0.0067530000000033,2014,10,14,11,1,afternoon,903.0778830885685,7.751269443184317,United States,New York,New York,Manhattan,24.4,17.2,0.0,0.0
7.3,-73.9958,40.73875,-73.987262,40.760659999999994,1,0.0085380000000014,0.0219099999999912,2010,6,16,14,2,afternoon,2537.6813013026526,2.8766417580697525,United States,New York,New York,Manhattan,23.9,17.8,0.0,0.0
9.0,-73.966954,40.757246,-73.98825,40.734685,1,0.0212959999999924,0.0225610000000031,2014,7,23,15,2,evening rush hour,3084.135117430442,2.91816008615679,United States,New York,New York,Manhattan,31.1,22.2,4.8,0.0
11.3,-73.980307,40.765325,-73.99125,40.750448,1,0.0109429999999974,0.0148769999999984,2009,4,15,17,2,evening rush hour,1892.9444501048051,5.969535978393007,United States,New York,New York,Manhattan,13.9,5.6,5.1,0.0
4.5,-73.96491999999999,40.772624,-73.95304499999999,40.778797,1,0.0118750000000034,0.0061729999999968,2010,4,11,18,6,evening rush hour,1214.4536841028537,3.705369796234147,United States,New York,New York,Manhattan,24.4,11.1,0.0,0.0
13.7,-73.990943,40.728083000000005,-73.983838,40.780407,5,0.0071049999999956,0.0523239999999916,2010,10,14,0,3,clubbing,5841.43186052831,2.345315382787149,United States,New York,New York,Manhattan,17.2,10.0,15.5,0.0
16.5,-73.995972,40.758959999999995,-73.986525,40.722255,1,0.0094469999999944,0.0367049999999977,2014,3,28,23,4,clubbing,4153.417717869733,3.9726319674060546,United States,New York,New York,Manhattan,16.7,2.8,1.0,0.0
4.5,-73.985985,40.740766,-73.993514,40.736885,1,0.0075290000000052,0.0038809999999998,2009,10,12,1,0,clubbing,768.227659057361,5.857638613951544,United States,New York,New York,Manhattan,11.7,6.1,0.0,0.0
5.0,-73.95745699999999,40.774356,-73.966309,40.773221,1,0.0088520000000045,0.0011349999999978,2014,4,11,23,4,clubbing,757.8597083356276,6.597527147842101,United States,New York,New York,Manhattan,23.9,13.3,0.0,0.0
5.7,-73.964729,40.755713,-73.957702,40.771957,1,0.0070270000000078,0.0162440000000003,2011,1,21,22,4,night,1898.9564340690365,3.0016486411887726,United States,New York,New York,Manhattan,0.0,-7.8,10.4,107.0
10.1,-73.978257,40.753082,-73.947682,40.77513,1,0.0305749999999989,0.022047999999998,2011,3,10,21,3,night,3557.992514512401,2.8386793841763147,United States,New York,New York,Manhattan,11.7,3.3,27.2,0.0
3.7,-73.964061,40.771731,-73.969206,40.773718,1,0.0051449999999988,0.0019869999999997,2009,9,3,16,3,evening rush hour,487.1925437091118,7.594533306751838,United States,New York,New York,Manhattan,25.6,16.1,0.0,0.0
6.1,-73.955667,40.779335,-73.958682,40.76839,5,0.0030149999999906,0.0109450000000066,2011,10,17,11,0,afternoon,1241.802900749646,4.91221271613843,United States,New York,New York,Manhattan,18.3,13.9,0.0,0.0
7.5,-73.96727752685547,40.75676345825195,-73.97843170166014,40.73440933227539,1,0.0111541748046732,0.0223541259765625,2015,4,26,19,6,night,2655.145656594552,2.8247037903070757,United States,New York,New York,Manhattan,17.8,7.8,0.0,0.0
8.0,-73.9898452758789,40.73285675048828,-73.97920227050781,40.7498435974121,1,0.0106430053710937,0.016986846923821,2015,6,25,18,3,evening rush hour,2089.615450570262,3.828455612642401,United States,New York,New York,Manhattan,28.3,18.3,0.0,0.0
5.3,-74.00545699999999,40.725632,-74.003248,40.733595,1,0.0022089999999934,0.0079630000000037,2010,6,17,19,3,night,903.7568146971428,5.864409444897053,United States,New York,New York,Manhattan,23.3,18.3,11.4,0.0
10.9,-74.004963,40.740832,-73.97195500000001,40.757005,1,0.0330079999999952,0.0161730000000019,2011,5,7,0,5,clubbing,3316.108196062784,3.2869856336236474,United States,New York,New York,Manhattan,22.2,12.8,0.0,0.0
14.0,-73.988869,40.71885,-73.997796,40.756624,2,0.0089269999999999,0.0377739999999988,2014,2,18,21,1,night,4261.993079482287,3.2848481306545456,United States,New York,New York,Manhattan,3.9,-3.2,4.1,38.0
18.0,-73.991557,40.749722,-73.954822,40.765471999999995,1,0.0367350000000072,0.015749999999997,2014,7,1,13,1,afternoon,3561.1097039386855,5.054604181413311,United States,New York,New York,Manhattan,31.7,22.2,0.0,0.0
4.5,-73.966617,40.761477,-73.963658,40.77032,1,0.0029590000000041,0.0088429999999988,2009,8,13,11,3,afternoon,1013.2919119999098,4.440971004217786,United States,New York,New York,Manhattan,22.2,20.0,0.5,0.0
7.0,-73.9746551513672,40.75916290283203,-73.98873138427734,40.76753234863281,1,0.014076232910142,0.0083694458007812,2015,4,8,20,2,night,1508.7852906056703,4.639493799140894,United States,New York,New York,Manhattan,7.2,2.8,0.0,0.0
6.9,-73.966708,40.752992,-73.965712,40.772392,2,0.0009960000000006,0.0194000000000045,2010,1,24,0,6,clubbing,2155.997709088906,3.200374458150905,United States,New York,New York,Manhattan,10.0,0.0,0.5,0.0
4.1,-73.984424,40.754697,-73.974932,40.755475,2,0.0094920000000087,0.0007779999999968,2010,10,16,22,5,night,806.2026514603647,5.0855699774408,United States,New York,New York,Manhattan,14.4,10.0,0.0,0.0
6.9,-73.99773,40.725807,-73.988442,40.716421999999994,2,0.0092879999999979,0.0093850000000088,2011,11,18,9,4,morning rush hour,1304.593910020841,5.289002153850139,United States,New York,New York,Manhattan,7.8,2.2,0.0,0.0
4.5,-73.98218299999999,40.740190000000005,-73.992147,40.739153,1,0.0099640000000107,0.0010370000000037,2011,7,25,20,0,night,849.4546914064895,5.297516213076768,United States,New York,New York,Manhattan,26.7,20.0,8.1,0.0
4.1,-73.98589100000001,40.767847,-73.980972,40.764718,1,0.0049190000000152,0.0031290000000012,2009,7,30,17,3,evening rush hour,541.5053968826645,7.571485018621899,United States,New York,New York,Manhattan,29.4,22.2,0.0,0.0
8.9,-73.97889599999999,40.7608,-73.996923,40.742249,3,0.0180270000000035,0.0185510000000022,2011,2,19,17,5,evening rush hour,2561.553689335756,3.4744538195909858,United States,New York,New York,Manhattan,12.2,-5.0,0.0,0.0
9.5,-73.98977661132812,40.760555267333984,-73.97720336914062,40.7846565246582,1,0.0125732421875,0.0241012573242187,2015,2,20,23,4,clubbing,2879.241491013226,3.2994800990648687,United States,New York,New York,Manhattan,-7.1,-16.6,0.0,0.0
8.1,-73.975592,40.741391,-73.994653,40.751732,1,0.0190609999999935,0.0103409999999968,2010,10,30,3,5,early morning,1977.4406292668864,4.096203891088746,United States,New York,New York,Manhattan,13.9,5.6,0.0,0.0
6.1,-73.969665,40.762765,-73.982385,40.750643,1,0.0127199999999874,0.012122000000005,2011,9,2,10,4,morning rush hour,1722.1595890306592,3.542064300459789,United States,New York,New York,Manhattan,25.6,18.3,0.0,0.0
7.5,-73.984848,40.736377000000005,-73.988023,40.748591999999995,1,0.0031749999999988,0.0122149999999905,2014,2,17,12,0,afternoon,1382.716248246236,5.424106362757075,United States,New York,New York,Manhattan,0.0,-7.7,0.0,0.0
6.5,-73.966452,40.773345,-73.96803,40.762764,1,0.0015779999999949,0.0105810000000019,2011,8,13,10,5,morning rush hour,1182.5430290574536,5.4966287401658676,United States,New York,New York,Manhattan,29.4,20.6,0.0,0.0
8.0,-73.98200988769531,40.76618957519531,-73.98677062988281,40.752723693847656,2,0.0047607421875,0.0134658813476562,2015,6,30,14,1,afternoon,1548.4678756967012,5.1663971371705495,United States,New York,New York,Manhattan,27.8,20.0,1.0,0.0
9.3,-73.99601,40.743949,-73.9857,40.728465,1,0.010310000000004,0.0154840000000007,2009,8,1,20,5,night,1927.445942625388,4.825038043522198,United States,New York,New York,Manhattan,28.3,18.3,0.0,0.0
8.0,-73.965475,40.769455,-73.97221,40.75584,1,0.0067350000000061,0.0136150000000014,2014,10,17,10,4,morning rush hour,1615.3473682992387,4.952495145624939,United States,New York,New York,Manhattan,21.7,15.0,0.0,0.0
12.9,-73.974298,40.761935,-73.98122,40.725185,1,0.0069219999999887,0.0367499999999978,2011,3,31,8,3,morning rush hour,4122.712662809638,3.1290077808159986,United States,New York,New York,Manhattan,6.1,2.8,3.3,0.0
6.9,-73.98349300000001,40.749053,-74.005652,40.748282,1,0.0221589999999878,0.0007710000000002,2011,4,9,17,5,evening rush hour,1873.3730102889583,3.6831960117412543,United States,New York,New York,Manhattan,14.4,4.4,0.0,0.0
7.7,-73.978043,40.748704,-73.997214,40.742059000000005,1,0.019171,0.0066449999999917,2010,2,20,20,5,night,1779.371454326586,4.3273707585210825,United States,New York,New York,Manhattan,6.7,1.7,0.0,0.0
8.1,-73.975657,40.771803000000006,-73.987015,40.762951,2,0.0113580000000013,0.0088520000000045,2010,6,22,15,1,evening rush hour,1373.284525444595,5.898267875244324,United States,New York,New York,Manhattan,30.6,21.7,6.9,0.0
4.5,-73.993415,40.757487,-74.003895,40.752485,1,0.0104800000000011,0.0050019999999975,2014,4,6,23,6,clubbing,1044.8725753189794,4.306745249415927,United States,New York,New York,Manhattan,16.1,2.2,0.0,0.0
6.1,-74.005382,40.732242,-74.00256800000001,40.72381,5,0.0028139999999865,0.0084319999999991,2009,8,15,13,5,afternoon,966.0685112728312,6.31425196952442,United States,New York,New York,Manhattan,31.1,21.1,0.0,0.0
11.5,-73.98801800000001,40.764742,-73.95695,40.770467,1,0.0310680000000047,0.0057249999999982,2014,2,23,0,6,clubbing,2699.016796655976,4.260810830910075,United States,New York,New York,Manhattan,12.2,6.1,0.0,0.0
4.1,-73.986367,40.762273,-73.988537,40.769288,1,0.0021699999999924,0.0070150000000026,2011,5,7,17,5,evening rush hour,800.2672546446611,5.123288471699999,United States,New York,New York,Manhattan,22.2,12.8,0.0,0.0
7.0,-73.958444,40.772246,-73.948003,40.783171,1,0.0104410000000001,0.0109250000000002,2014,3,27,13,3,afternoon,1499.587205297912,4.667951270369342,United States,New York,New York,Manhattan,6.7,-5.5,0.0,0.0
5.5,-73.98676,40.779053000000005,-73.985558,40.768774,2,0.0012020000000063,0.0102790000000041,2014,6,23,21,0,night,1145.9798292583337,4.799386393702534,United States,New York,New York,Manhattan,27.2,18.3,0.0,0.0
4.5,-73.986161,40.745535,-73.99078100000001,40.733111,1,0.0046200000000169,0.0124239999999957,2010,5,8,22,5,night,1433.796906764021,3.138519813211331,United States,New York,New York,Manhattan,24.4,9.4,1.0,0.0
6.1,-73.986228,40.750843,-73.97144899999999,40.754007,1,0.0147790000000043,0.0031639999999981,2009,2,16,11,0,afternoon,1296.5895586696272,4.7046499481755335,United States,New York,New York,Manhattan,4.4,-2.2,0.0,0.0
7.5,-73.985908,40.758855,-73.97341,40.758257,1,0.0124979999999936,0.0005979999999965,2014,8,1,9,4,morning rush hour,1057.436587986187,7.092623884221008,United States,New York,New York,Manhattan,28.9,21.7,0.0,0.0
8.5,-73.98649499999999,40.760743,-74.003502,40.731982,1,0.0170070000000066,0.0287609999999958,2010,5,13,0,3,clubbing,3501.999095370501,2.4271850930049217,United States,New York,New York,Manhattan,19.4,6.1,0.0,0.0
7.7,-73.98451899999999,40.752789,-73.979629,40.777493,1,0.0048899999999889,0.0247039999999998,2010,7,9,13,4,afternoon,2774.2588902908283,2.7755160222962467,United States,New York,New York,Manhattan,32.2,23.9,0.5,0.0
5.3,-73.99468,40.750498,-74.00459000000001,40.741885,1,0.0099100000000049,0.0086129999999968,2011,11,5,8,5,morning rush hour,1270.9618401389826,4.170070125331563,United States,New York,New York,Manhattan,9.4,2.2,0.0,0.0
10.5,-73.978592,40.751339,-74.005473,40.732259,2,0.0268809999999888,0.0190800000000024,2010,8,25,11,2,afternoon,3105.522644778539,3.3810733976305545,United States,New York,New York,Manhattan,20.6,17.8,25.4,0.0
6.5,-73.99495999999999,40.745117,-73.97892399999999,40.739548,1,0.0160359999999997,0.0055690000000012,2011,5,26,8,3,morning rush hour,1488.940721338006,4.365519665657951,United States,New York,New York,Manhattan,25.6,17.8,0.0,0.0
6.0,-73.98736,40.755367,-73.993573,40.742279,3,0.0062130000000024,0.0130879999999962,2014,10,31,17,4,evening rush hour,1545.2257704891324,3.882927734308194,United States,New York,New York,Manhattan,12.8,7.2,1.3,0.0
4.1,-73.98390699999999,40.736321999999994,-73.985573,40.743419,1,0.0016660000000143,0.0070970000000087,2011,1,12,9,2,morning rush hour,800.578136028171,5.121298990678066,United States,New York,New York,Manhattan,-0.6,-4.4,15.5,155.0
8.3,-73.991414,40.742446,-73.97483199999999,40.759285,1,0.0165820000000138,0.0168389999999973,2009,3,23,17,0,evening rush hour,2336.186915530792,3.5527979139093007,United States,New York,New York,Manhattan,6.7,-1.7,0.0,0.0
7.3,-73.988275,40.76441,-74.001073,40.741117,1,0.0127980000000036,0.0232929999999953,2011,3,7,0,0,clubbing,2803.377278247145,2.604001985977584,United States,New York,New York,Manhattan,11.7,1.1,2.0,0.0
9.0,-73.95474300000001,40.765437,-73.953113,40.7888,1,0.0016300000000057,0.0233630000000033,2014,12,20,7,5,morning rush hour,2598.0982565721847,3.4640722217620055,United States,New York,New York,Manhattan,0.6,-1.0,0.0,0.0
7.3,-73.981973,40.766362,-74.001407,40.746467,5,0.0194340000000039,0.0198949999999982,2009,11,1,2,6,clubbing,2752.1412579164053,2.6524801294271843,United States,New York,New York,Manhattan,14.4,9.4,0.3,0.0
4.1,-73.99199300000001,40.738328,-73.98544,40.732465000000005,1,0.0065530000000109,0.0058629999999979,2009,5,6,13,2,afternoon,854.5800377146231,4.79767817999178,United States,New York,New York,Manhattan,18.3,9.4,29.2,0.0
6.1,-73.972707,40.757504,-73.987314,40.751978,1,0.014606999999998,0.0055259999999961,2009,5,7,12,3,afternoon,1377.7209326625382,4.427602031284623,United States,New York,New York,Manhattan,21.1,10.6,26.9,0.0
9.0,-73.979949,40.765716,-73.98934200000001,40.741649,2,0.0093930000000028,0.0240669999999951,2014,7,27,17,6,evening rush hour,2787.846747528779,3.2282979715358593,United States,New York,New York,Manhattan,29.4,21.7,0.5,0.0
3.7,-73.982698,40.772328,-73.986142,40.767273,1,0.0034440000000017,0.0050549999999986,2009,2,27,23,4,clubbing,632.1907351970092,5.852664067984121,United States,New York,New York,Manhattan,16.1,6.1,1.0,0.0
9.7,-73.99399,40.746023,-73.99289499999999,40.762752,1,0.0010950000000065,0.0167289999999979,2011,9,6,12,1,afternoon,1860.0413597539712,5.214937801857817,United States,New York,New York,Manhattan,23.9,15.6,81.8,0.0
12.5,-73.98059844970702,40.7338752746582,-73.9889907836914,40.762882232666016,1,0.0083923339843892,0.0290069580078125,2015,3,23,21,0,night,3298.2496878199254,3.789888935989634,United States,New York,New York,Manhattan,3.3,-4.9,0.0,0.0
12.1,-73.970399,40.755738,-73.979515,40.781901,1,0.0091160000000058,0.0261629999999968,2010,8,26,14,3,afternoon,3005.600101092232,4.02581833677836,United States,New York,New York,Manhattan,27.8,18.3,0.0,0.0
3.3,-73.98824499999999,40.750006,-73.98371,40.755899,4,0.0045349999999899,0.0058930000000003,2009,10,23,15,4,evening rush hour,758.2380892699749,4.352194972396086,United States,New York,New York,Manhattan,17.8,9.4,4.8,0.0
16.0,-73.96717071533203,40.76355743408203,-73.9948501586914,40.721336364746094,1,0.027679443359375,0.0422210693359375,2015,3,28,22,5,night,5239.139892885924,3.0539363954999437,United States,New York,New York,Manhattan,4.4,-3.2,0.0,0.0
10.1,-74.001416,40.735997999999995,-73.975351,40.762747999999995,1,0.0260650000000026,0.0267499999999998,2010,11,30,9,1,morning rush hour,3697.273108362427,2.7317430181600586,United States,New York,New York,Manhattan,13.9,6.7,2.3,0.0
5.3,-73.974276,40.783169,-73.95823299999999,40.772079,1,0.0160430000000104,0.0110900000000029,2011,4,10,10,6,morning rush hour,1830.5297060797473,2.8953367882515555,United States,New York,New York,Manhattan,13.3,7.8,0.0,0.0
7.3,-73.982153,40.762307,-73.972081,40.744174,1,0.0100719999999938,0.0181329999999988,2011,10,18,21,1,night,2185.9228252470966,3.3395506537038004,United States,New York,New York,Manhattan,20.0,12.2,0.3,0.0
4.1,-73.97062,40.762105,-73.96436,40.767773,1,0.0062599999999974,0.005668,2010,9,3,11,4,afternoon,821.9170235241168,4.9883380957611925,United States,New York,New York,Manhattan,29.4,23.9,0.0,0.0
10.5,-73.9791,40.7617,-74.0054,40.7381,4,0.0262999999999919,0.0235999999999947,2011,7,21,17,3,evening rush hour,3435.3531405019157,3.0564543354241356,United States,New York,New York,Manhattan,36.1,23.9,0.0,0.0
15.3,-73.989222,40.73638,-73.959903,40.770883000000005,5,0.0293190000000009,0.0345030000000079,2011,4,6,14,2,afternoon,4561.88564622216,3.3538762666421524,United States,New York,New York,Manhattan,12.8,3.3,2.3,0.0
11.7,-73.985907,40.740944,-73.95553199999999,40.769276,1,0.0303750000000064,0.0283319999999989,2009,8,21,20,4,night,4059.346964445525,2.882236995870622,United States,New York,New York,Manhattan,31.7,22.2,3.3,0.0
10.5,-73.96830200000001,40.760536,-74.002372,40.73449,2,0.0340699999999856,0.0260460000000009,2010,4,17,21,5,night,4079.863903249766,2.5736152599689306,United States,New York,New York,Manhattan,12.2,7.8,0.3,0.0
11.5,-73.95669555664062,40.766845703125,-73.99039459228516,40.77533721923828,1,0.0336990356445312,0.0084915161132812,2015,1,30,19,4,night,2997.2621880053657,3.836834844152584,United States,New York,New York,Manhattan,3.3,-7.1,1.5,25.0
4.1,-73.977148,40.756005,-73.970998,40.762637,5,0.0061500000000052,0.0066319999999961,2011,5,19,13,3,afternoon,901.1563076444966,4.549710150414258,United States,New York,New York,Manhattan,23.9,15.6,0.0,0.0
10.5,-73.98077392578125,40.76345825195313,-73.9774169921875,40.742713928222656,1,0.00335693359375,0.0207443237304758,2015,4,17,23,4,clubbing,2321.0168293164425,4.523879304697817,United States,New York,New York,Manhattan,21.7,12.8,2.0,0.0
6.0,-73.97488299999999,40.755492,-73.963937,40.764542,1,0.0109459999999899,0.009050000000002,2014,2,24,9,0,morning rush hour,1365.394741182074,4.394333608466643,United States,New York,New York,Manhattan,6.7,-2.7,0.0,0.0
7.0,-73.99700164794923,40.72228240966797,-73.99871063232422,40.73406982421875,1,0.0017089843749857,0.0117874145507812,2015,4,30,22,3,night,1316.9144699849294,5.31545530066209,United States,New York,New York,Manhattan,19.4,8.9,0.0,0.0
4.5,-73.99189100000001,40.725726,-73.98742,40.732958,3,0.0044710000000094,0.0072320000000019,2011,3,19,1,5,clubbing,887.4884010070764,5.070488802888725,United States,New York,New York,Manhattan,15.0,3.3,0.0,0.0
